,store,week,brand,sales_,count,price_,prom_,cost_,rev,total_cost,ms_by_store_week
33956,114,21,4,13,35891,2.97,0.0,2.05,38.61,26.65,0.1625
33957,114,22,4,19,26483,2.97,0.0,2.07,56.43000000000001,39.33,0.2375
33958,114,23,4,13,26302,2.97,0.0,2.07,38.61,26.909999999999997,0.1625
33959,114,24,4,15,26456,2.97,0.0,2.11,44.550000000000004,31.65,0.1875
33960,114,25,4,17,26193,2.97,0.0,2.11,50.49,35.87,0.2125
33961,114,26,4,18,26766,2.97,0.44,2.11,53.46,37.98,0.225
33962,114,27,4,12,20807,2.97,0.0,2.11,35.64,25.32,0.15
33963,114,28,4,17,25854,2.97,0.0,2.11,50.49,35.87,0.2125
33964,114,29,4,10,26178,2.97,0.0,2.11,29.700000000000003,21.099999999999998,0.125
33965,114,30,4,21,28854,2.97,0.0,2.11,62.370000000000005,44.309999999999995,0.2625
33966,114,31,4,16,24598,2.97,0.0,2.11,47.52,33.76,0.2
33967,114,32,4,21,24877,2.97,0.0,2.11,62.370000000000005,44.309999999999995,0.2625
33968,114,33,4,14,25874,2.97,0.0,2.11,41.580000000000005,29.54,0.175
33969,114,34,4,18,27026,2.97,0.0,2.11,53.46,37.98,0.225
33970,114,35,4,16,25429,2.97,0.0,2.11,47.52,33.76,0.2
33971,114,36,4,5,25496,2.97,0.0,2.0,14.850000000000001,10.0,0.0625
33972,114,37,4,7,25746,2.97,0.0,2.0,20.790000000000003,14.0,0.0875
33973,114,38,4,22,26516,2.97,0.0,2.0,65.34,44.0,0.275
33974,114,39,4,20,20963,2.97,0.0,2.0,59.400000000000006,40.0,0.25
33975,114,40,4,14,24338,2.97,0.0,2.0,41.580000000000005,28.0,0.175
33976,114,41,4,24,34273,2.97,0.0,2.0,71.28,48.0,0.3
33977,114,42,4,19,23807,2.97,0.0,2.0,56.43000000000001,38.0,0.2375
33978,114,43,4,25,29165,2.97,0.0,1.88,74.25,47.0,0.3125
33979,114,44,4,19,27495,2.97,0.0,1.88,56.43000000000001,35.72,0.2375
33980,114,45,4,22,28722,2.97,0.0,1.88,65.34,41.36,0.275
33981,114,46,4,13,29351,2.97,0.0,1.88,38.61,24.439999999999998,0.1625
33982,114,47,4,13,29351,2.97,0.0,1.88,38.61,24.439999999999998,0.1625
33983,114,48,4,25,29519,2.79,1.0,1.88,69.75,47.0,0.3125
33984,114,1,5,4,28271,4.97,0.0,3.46,19.88,13.84,0.05
33985,114,2,5,12,28871,4.97,0.0,3.46,59.64,41.519999999999996,0.15
33986,114,3,5,6,25624,4.97,0.0,3.46,29.82,20.759999999999998,0.075
33987,114,4,5,13,27456,4.69,0.0,3.46,60.970000000000006,44.98,0.1625
33988,114,5,5,16,26978,4.69,0.0,3.46,75.04,55.36,0.2
33989,114,6,5,13,28203,4.69,0.0,3.46,60.970000000000006,44.98,0.1625
33990,114,7,5,5,27264,4.69,0.0,3.46,23.450000000000003,17.3,0.0625
33991,114,8,5,7,27621,5.29,0.0,3.46,37.03,24.22,0.0875
33992,114,9,5,13,30147,5.29,0.0,3.46,68.77,44.98,0.1625
33993,114,10,5,13,30147,5.29,0.0,3.46,68.77,44.98,0.1625
33994,114,11,5,7,25527,5.29,0.0,3.46,37.03,24.22,0.0875
33995,114,12,5,13,26946,5.29,0.0,3.46,68.77,44.98,0.1625
33996,114,13,5,12,26825,5.29,0.0,3.46,63.480000000000004,41.519999999999996,0.15
33997,114,14,5,5,29368,5.29,0.0,3.46,26.45,17.3,0.0625
33998,114,15,5,8,27083,5.29,0.0,3.46,42.32,27.68,0.1
33999,114,16,5,9,28223,5.29,0.0,3.54,47.61,31.86,0.1125
34000,114,17,5,9,28223,5.29,0.0,3.54,47.61,31.86,0.1125
34001,114,18,5,12,26340,5.29,0.0,3.62,63.480000000000004,43.44,0.15
34002,114,19,5,14,28702,5.29,0.0,3.61,74.06,50.54,0.175
34003,114,20,5,18,27769,5.03,0.61,3.62,90.54,65.16,0.225
34004,114,21,5,17,35891,5.03,0.0,3.63,85.51,61.71,0.2125
34005,114,22,5,16,26483,5.03,1.0,3.63,80.48,58.08,0.2
34006,114,23,5,6,26302,5.03,0.83,3.62,30.18,21.72,0.075
34007,114,24,5,9,26456,5.29,0.0,3.65,47.61,32.85,0.1125
34008,114,25,5,5,26193,5.29,0.0,3.63,26.45,18.15,0.0625
34009,114,26,5,9,26766,5.29,0.0,3.89,47.61,35.01,0.1125
34010,114,27,5,8,20807,5.29,0.0,3.9,42.32,31.2,0.1
34011,114,28,5,8,25854,5.29,0.0,3.9,42.32,31.2,0.1
34012,114,29,5,7,26178,5.29,0.0,3.9,37.03,27.3,0.0875
34013,114,30,5,8,28854,5.29,0.0,3.9,42.32,31.2,0.1
34014,114,31,5,7,24598,5.29,0.0,3.9,37.03,27.3,0.0875
34015,114,32,5,9,24877,5.29,0.0,3.65,47.61,32.85,0.1125
34016,114,33,5,32,25874,4.19,0.84,3.65,134.08,116.8,0.4
34017,114,34,5,12,27026,5.29,0.0,3.64,63.480000000000004,43.68,0.15
34018,114,35,5,9,25429,5.29,0.0,3.64,47.61,32.76,0.1125
34019,114,36,5,13,25496,3.99,0.08,3.64,51.870000000000005,47.32,0.1625
34020,114,37,5,17,25746,5.29,0.0,3.64,89.93,61.88,0.2125
34021,114,38,5,5,26516,5.29,0.0,3.64,26.45,18.2,0.0625
34022,114,39,5,9,20963,5.29,0.0,3.64,47.61,32.76,0.1125
34023,114,40,5,4,24338,5.29,0.0,3.64,21.16,14.56,0.05
34024,114,41,5,8,34273,5.29,0.0,3.66,42.32,29.28,0.1
34025,114,42,5,2,23807,5.29,0.0,3.71,10.58,7.42,0.025
34026,114,43,5,9,29165,5.29,0.0,3.79,47.61,34.11,0.1125
34027,114,44,5,5,27495,5.29,0.0,3.77,26.45,18.85,0.0625
34028,114,45,5,3,28722,5.29,0.0,3.72,15.870000000000001,11.16,0.0375
34029,114,46,5,12,29351,5.29,0.0,3.77,63.480000000000004,45.24,0.15
34030,114,47,5,12,29351,5.29,0.0,3.77,63.480000000000004,45.24,0.15
34031,114,48,5,15,29519,5.29,0.0,3.72,79.35,55.800000000000004,0.1875
34032,114,1,6,1,28271,7.99,0.0,5.84,7.99,5.84,0.0125
34033,114,2,6,4,28871,7.99,0.0,5.84,31.96,23.36,0.05
34034,114,3,6,1,25624,7.99,0.0,5.83,7.99,5.83,0.0125
34035,114,4,6,3,27456,7.56,0.0,6.01,22.68,18.03,0.0375
34036,114,5,6,3,26978,7.56,0.0,5.89,22.68,17.669999999999998,0.0375
34037,114,6,6,4,28203,7.56,0.0,5.97,30.24,23.88,0.05
34038,114,7,6,2,27264,7.56,0.5,5.79,15.12,11.58,0.025
34039,114,8,6,4,27621,7.99,0.0,5.79,31.96,23.16,0.05
34040,114,9,6,1,30147,8.29,0.0,5.83,8.29,5.83,0.0125
34041,114,10,6,1,30147,8.29,0.0,5.83,8.29,5.83,0.0125
34042,114,11,6,3,25527,8.29,0.0,5.78,24.869999999999997,17.34,0.0375
34043,114,12,6,1,26946,8.29,0.0,5.83,8.29,5.83,0.0125
34044,114,13,6,1,26825,8.29,0.0,5.76,8.29,5.76,0.0125
34045,114,14,6,3,29368,8.29,0.0,6.12,24.869999999999997,18.36,0.0375
34046,114,15,6,2,27083,8.29,0.0,5.76,16.58,11.52,0.025
34047,114,16,6,4,28223,8.29,0.0,5.99,33.16,23.96,0.05
34048,114,17,6,4,28223,8.29,0.0,5.99,33.16,23.96,0.05
34049,114,18,6,2,26340,8.29,0.0,5.81,16.58,11.62,0.025
34050,114,19,6,1,28702,8.29,0.0,5.81,8.29,5.81,0.0125
34051,114,20,6,3,27769,8.29,0.0,6.19,24.869999999999997,18.57,0.0375
34052,114,21,6,2,35891,8.29,0.0,5.81,16.58,11.62,0.025
34053,114,22,6,4,26483,8.29,0.0,6.08,33.16,24.32,0.05
34054,114,23,6,5,26302,8.29,0.0,6.1,41.449999999999996,30.5,0.0625
34055,114,24,6,5,26456,8.29,0.0,6.06,41.449999999999996,30.299999999999997,0.0625
34056,114,25,6,3,26193,8.29,0.0,6.07,24.869999999999997,18.21,0.0375
34057,114,26,6,12,26766,6.99,0.0,6.47,83.88,77.64,0.15
34058,114,27,6,2,20807,6.99,0.5,6.28,13.98,12.56,0.025
34059,114,28,6,2,25854,8.29,0.0,6.54,16.58,13.08,0.025
34060,114,29,6,1,26178,8.22,0.0,6.07,8.22,6.07,0.0125
34061,114,30,6,1,28854,8.29,0.0,6.18,8.29,6.18,0.0125
34062,114,31,6,3,24598,8.29,0.0,6.18,24.869999999999997,18.54,0.0375
34063,114,32,6,4,24877,8.29,0.0,6.18,33.16,24.72,0.05
34064,114,33,6,3,25874,8.29,0.0,6.18,24.869999999999997,18.54,0.0375
34065,114,34,6,1,27026,8.29,0.0,6.18,8.29,6.18,0.0125
34066,114,35,6,3,25429,8.29,0.0,6.19,24.869999999999997,18.57,0.0375
34067,114,36,6,4,25496,8.29,0.0,6.18,33.16,24.72,0.05
34068,114,37,6,4,25746,8.29,0.0,6.18,33.16,24.72,0.05
34069,114,38,6,2,26516,8.29,0.0,6.11,16.58,12.22,0.025
34070,114,39,6,1,20963,8.29,0.0,6.11,8.29,6.11,0.0125
34071,114,40,6,5,24338,7.84,1.0,6.07,39.2,30.35,0.0625
34072,114,41,6,5,34273,7.84,0.2,6.18,39.2,30.9,0.0625
34073,114,42,6,1,23807,7.84,1.0,6.21,7.84,6.21,0.0125
34074,114,43,6,4,29165,7.84,1.0,6.27,31.36,25.08,0.05
34075,114,44,6,1,27495,8.29,0.0,6.21,8.29,6.21,0.0125
34076,114,45,6,1,28722,8.29,0.0,6.21,8.29,6.21,0.0125
34077,114,46,6,2,29351,8.29,0.0,6.44,16.58,12.88,0.025
34078,114,47,6,2,29351,8.29,0.0,6.44,16.58,12.88,0.025
34079,114,48,6,4,29519,8.29,0.0,6.56,33.16,26.24,0.05
34080,114,1,7,9,28271,2.19,0.0,1.58,19.71,14.22,0.1125
34081,114,2,7,9,28871,2.51,0.0,1.71,22.589999999999996,15.39,0.1125
34082,114,3,7,7,25624,2.6,0.0,1.75,18.2,12.25,0.0875
34083,114,4,7,4,27456,2.55,0.0,1.73,10.2,6.92,0.05
34084,114,5,7,9,26978,2.35,0.0,1.65,21.150000000000002,14.85,0.1125
34085,114,6,7,6,28203,3.15,0.0,1.97,18.9,11.82,0.075
34086,114,7,7,5,27264,2.48,0.0,1.7,12.4,8.5,0.0625
34087,114,8,7,5,27621,2.45,0.2,1.7,12.25,8.5,0.0625
34088,114,9,7,12,30147,2.62,0.25,1.74,31.44,20.88,0.15
34089,114,10,7,12,30147,2.62,0.25,1.74,31.44,20.88,0.15
34090,114,11,7,3,25527,3.48,1.0,2.16,10.44,6.48,0.0375
34091,114,12,7,11,26946,2.64,0.0,1.77,29.040000000000003,19.47,0.1375
34092,114,13,7,5,26825,2.59,0.0,1.72,12.95,8.6,0.0625
34093,114,14,7,5,29368,2.59,0.0,1.72,12.95,8.6,0.0625
34094,114,15,7,6,27083,2.55,0.0,1.7,15.299999999999999,10.2,0.075
34095,114,16,7,10,28223,2.46,0.0,1.66,24.6,16.599999999999998,0.125
34096,114,17,7,10,28223,2.46,0.0,1.66,24.6,16.599999999999998,0.125
34097,114,18,7,5,26340,2.85,0.0,1.9,14.25,9.5,0.0625
34098,114,19,7,7,28702,2.89,0.0,1.91,20.23,13.37,0.0875
34099,114,20,7,5,27769,3.07,0.0,2.01,15.35,10.049999999999999,0.0625
34100,114,21,7,3,35891,3.16,0.33,2.05,9.48,6.1499999999999995,0.0375
34101,114,22,7,6,26483,2.69,0.67,1.86,16.14,11.16,0.075
34102,114,23,7,4,26302,2.22,1.0,1.66,8.88,6.64,0.05
34103,114,24,7,3,26456,2.76,0.0,1.9,8.28,5.699999999999999,0.0375
34104,114,25,7,10,26193,2.49,0.0,1.66,24.900000000000002,16.599999999999998,0.125
34105,114,26,7,5,26766,3.05,0.0,1.97,15.25,9.85,0.0625
34106,114,27,7,3,20807,2.49,0.0,1.7,7.470000000000001,5.1,0.0375
34107,114,28,7,3,25854,3.42,0.0,2.17,10.26,6.51,0.0375
34108,114,29,7,11,26178,2.74,0.0,1.86,30.14,20.46,0.1375
34109,114,30,7,5,28854,2.77,0.0,1.87,13.85,9.350000000000001,0.0625
34110,114,31,7,2,24598,3.19,0.0,2.06,6.38,4.12,0.025
34111,114,32,7,8,24877,2.49,0.0,1.9,19.92,15.2,0.1
34112,114,33,7,7,25874,2.74,0.14,1.96,19.18,13.719999999999999,0.0875
34113,114,34,7,11,27026,2.83,0.27,2.03,31.130000000000003,22.33,0.1375
34114,114,35,7,6,25429,2.91,0.0,2.06,17.46,12.36,0.075
34115,114,36,7,6,25496,2.49,0.0,1.9,14.940000000000001,11.399999999999999,0.075
34116,114,37,7,6,25746,2.53,0.33,1.9,15.18,11.399999999999999,0.075
34117,114,38,7,2,26516,2.49,0.0,1.9,4.98,3.8,0.025
34118,114,39,7,9,20963,2.5,0.11,1.9,22.5,17.099999999999998,0.1125
34119,114,40,7,8,24338,2.67,0.0,1.96,21.36,15.68,0.1
34120,114,41,7,5,34273,2.77,0.0,2.0,13.85,10.0,0.0625
34121,114,42,7,8,23807,2.84,0.0,2.03,22.72,16.24,0.1
34122,114,43,7,16,29165,2.67,0.0,1.87,42.72,29.92,0.2
34123,114,44,7,6,27495,2.61,0.17,1.89,15.66,11.34,0.075
34124,114,45,7,8,28722,2.63,0.13,1.89,21.04,15.12,0.1
34125,114,46,7,6,29351,2.38,1.0,1.79,14.28,10.74,0.075
34126,114,47,7,6,29351,2.38,1.0,1.79,14.28,10.74,0.075
34127,114,48,7,14,29519,2.75,0.71,1.92,38.5,26.88,0.175
34128,114,1,8,13,28271,2.99,0.0,2.08,38.870000000000005,27.04,0.1625
34129,114,2,8,6,28871,2.99,0.0,2.08,17.94,12.48,0.075
34130,114,3,8,5,25624,3.22,0.0,2.07,16.1,10.35,0.0625
34131,114,4,8,8,27456,3.09,0.0,2.07,24.72,16.56,0.1
34132,114,5,8,6,26978,3.05,0.0,2.07,18.299999999999997,12.419999999999998,0.075
34133,114,6,8,7,28203,3.1,0.0,2.07,21.7,14.489999999999998,0.0875
34134,114,7,8,12,27264,3.05,0.0,2.07,36.599999999999994,24.839999999999996,0.15
34135,114,8,8,6,27621,3.03,1.0,2.07,18.18,12.419999999999998,0.075
34136,114,9,8,12,30147,2.99,1.0,2.07,35.88,24.839999999999996,0.15
34137,114,10,8,12,30147,2.99,1.0,2.07,35.88,24.839999999999996,0.15
34138,114,11,8,8,25527,2.98,0.13,2.08,23.84,16.64,0.1
34139,114,12,8,10,26946,2.97,0.1,2.23,29.700000000000003,22.3,0.125
34140,114,13,8,8,26825,2.97,0.0,2.23,23.76,17.84,0.1
34141,114,14,8,8,29368,2.94,0.0,2.23,23.52,17.84,0.1
34142,114,15,8,7,27083,2.96,0.0,2.23,20.72,15.61,0.0875
34143,114,16,8,8,28223,2.87,0.0,2.23,22.96,17.84,0.1
34144,114,17,8,8,28223,2.87,0.0,2.23,22.96,17.84,0.1
34145,114,18,8,7,26340,2.9,0.0,2.36,20.3,16.52,0.0875
34146,114,19,8,7,28702,2.99,0.0,2.35,20.93,16.45,0.0875
34147,114,20,8,7,27769,2.93,0.0,2.35,20.51,16.45,0.0875
34148,114,21,8,4,35891,2.94,0.0,2.36,11.76,9.44,0.05
34149,114,22,8,4,26483,2.89,0.0,2.36,11.56,9.44,0.05
34150,114,23,8,3,26302,2.92,0.0,2.38,8.76,7.14,0.0375
34151,114,24,8,9,26456,2.92,0.0,2.38,26.28,21.419999999999998,0.1125
34152,114,25,8,3,26193,3.04,0.0,2.38,9.120000000000001,7.14,0.0375
34153,114,26,8,4,26766,3.03,0.0,2.37,12.12,9.48,0.05
34154,114,27,8,8,20807,3.16,0.0,2.38,25.28,19.04,0.1
34155,114,28,8,3,25854,3.19,0.0,2.38,9.57,7.14,0.0375
34156,114,29,8,5,26178,3.1,0.0,2.38,15.5,11.899999999999999,0.0625
34157,114,30,8,12,28854,3.1,0.0,2.38,37.2,28.56,0.15
34158,114,31,8,10,24598,3.15,0.0,2.38,31.5,23.799999999999997,0.125
34159,114,32,8,5,24877,3.0,0.0,2.38,15.0,11.899999999999999,0.0625
34160,114,33,8,8,25874,3.58,0.63,2.6,28.64,20.8,0.1
34161,114,34,8,7,27026,3.01,0.86,2.38,21.07,16.66,0.0875
34162,114,35,8,7,25429,3.31,0.71,2.46,23.17,17.22,0.0875
34163,114,36,8,9,25496,3.17,0.0,2.38,28.53,21.419999999999998,0.1125
34164,114,37,8,5,25746,3.15,0.0,2.38,15.75,11.899999999999999,0.0625
34165,114,38,8,4,26516,3.08,0.0,2.38,12.32,9.52,0.05
34166,114,39,8,11,20963,3.17,0.0,2.39,34.87,26.290000000000003,0.1375
34167,114,40,8,5,24338,3.3,0.2,2.71,16.5,13.55,0.0625
34168,114,41,8,11,34273,3.32,0.0,2.44,36.519999999999996,26.84,0.1375
34169,114,42,8,6,23807,3.08,0.0,2.39,18.48,14.34,0.075
34170,114,43,8,10,29165,3.38,0.0,2.55,33.8,25.5,0.125
34171,114,44,8,8,27495,3.36,0.25,2.62,26.88,20.96,0.1
34172,114,45,8,13,28722,3.28,0.69,2.57,42.64,33.41,0.1625
34173,114,46,8,20,29351,3.1,0.5,2.48,62.0,49.6,0.25
34174,114,47,8,20,29351,3.1,0.5,2.48,62.0,49.6,0.25
34175,114,48,8,7,29519,2.98,1.0,2.45,20.86,17.150000000000002,0.0875
34176,114,1,9,13,28271,3.97,0.0,3.72,51.61,48.36,0.1625
34177,114,2,9,10,28871,3.97,0.0,3.71,39.7,37.1,0.125
34178,114,3,9,4,25624,3.97,0.0,3.72,15.88,14.88,0.05
34179,114,4,9,5,27456,3.97,0.0,3.72,19.85,18.6,0.0625
34180,114,5,9,11,26978,3.97,0.0,3.72,43.67,40.92,0.1375
34181,114,6,9,15,28203,3.79,0.87,3.72,56.85,55.800000000000004,0.1875
34182,114,7,9,23,27264,3.97,0.0,3.72,91.31,85.56,0.2875
34183,114,8,9,9,27621,3.97,0.0,3.7,35.730000000000004,33.300000000000004,0.1125
34184,114,9,9,9,30147,3.73,0.0,3.71,33.57,33.39,0.1125
34185,114,10,9,9,30147,3.73,0.0,3.71,33.57,33.39,0.1125
34186,114,11,9,7,25527,3.73,0.0,3.71,26.11,25.97,0.0875
34187,114,12,9,13,26946,3.73,0.0,3.7,48.49,48.1,0.1625
34188,114,13,9,8,26825,3.73,0.0,3.7,29.84,29.6,0.1
34189,114,14,9,3,29368,3.73,0.0,3.71,11.19,11.129999999999999,0.0375
34190,114,15,9,7,27083,3.73,0.0,3.71,26.11,25.97,0.0875
34191,114,16,9,9,28223,3.73,0.0,3.71,33.57,33.39,0.1125
34192,114,17,9,9,28223,3.73,0.0,3.71,33.57,33.39,0.1125
34193,114,18,9,9,26340,3.73,0.0,3.71,33.57,33.39,0.1125
34194,114,19,9,8,28702,3.73,0.0,3.71,29.84,29.68,0.1
34195,114,20,9,7,27769,3.73,0.0,3.71,26.11,25.97,0.0875
34196,114,21,9,7,35891,3.73,0.0,3.71,26.11,25.97,0.0875
34197,114,22,9,5,26483,3.73,0.0,3.72,18.65,18.6,0.0625
34198,114,23,9,11,26302,3.73,0.0,3.72,41.03,40.92,0.1375
34199,114,24,9,7,26456,3.49,0.71,3.24,24.43,22.68,0.0875
34200,114,25,9,6,26193,3.49,0.17,3.24,20.94,19.44,0.075
34201,114,26,9,8,26766,3.49,0.88,3.24,27.92,25.92,0.1
34202,114,27,9,6,20807,3.49,1.0,3.24,20.94,19.44,0.075
34203,114,28,9,8,25854,3.97,0.0,3.74,31.76,29.92,0.1
34204,114,29,9,3,26178,3.97,0.0,3.74,11.91,11.22,0.0375
34205,114,30,9,13,28854,3.75,1.0,3.71,48.75,48.23,0.1625
34206,114,31,9,4,24598,3.75,1.0,3.71,15.0,14.84,0.05
34207,114,32,9,8,24877,3.7,1.0,3.6,29.6,28.8,0.1
34208,114,33,9,8,25874,3.7,0.75,3.6,29.6,28.8,0.1
34209,114,34,9,14,27026,3.7,1.0,3.6,51.800000000000004,50.4,0.175
34210,114,35,9,9,25429,3.7,0.0,3.35,33.300000000000004,30.150000000000002,0.1125
34211,114,36,9,9,25496,3.97,0.0,3.82,35.730000000000004,34.379999999999995,0.1125
34212,114,37,9,8,25746,3.97,0.0,3.85,31.76,30.8,0.1
34213,114,38,9,18,26516,3.97,0.78,3.85,71.46000000000001,69.3,0.225
34214,114,39,9,9,20963,3.97,0.67,3.92,35.730000000000004,35.28,0.1125
34215,114,40,9,7,24338,3.97,0.71,3.85,27.790000000000003,26.95,0.0875
34216,114,41,9,16,34273,3.97,0.13,3.61,63.52,57.76,0.2
34217,114,42,9,8,23807,3.97,0.0,3.67,31.76,29.36,0.1
34218,114,43,9,5,29165,3.97,0.0,3.61,19.85,18.05,0.0625
34219,114,44,9,7,27495,3.97,0.0,3.64,27.790000000000003,25.48,0.0875
34220,114,45,9,8,28722,3.97,1.0,3.6,31.76,28.8,0.1
34221,114,46,9,9,29351,3.97,0.0,3.65,35.730000000000004,32.85,0.1125
34222,114,47,9,9,29351,3.97,0.0,3.65,35.730000000000004,32.85,0.1125
34223,114,48,9,7,29519,3.97,0.0,3.62,27.790000000000003,25.34,0.0875
34224,114,1,10,18,28271,1.75,0.0,0.91,31.5,16.38,0.225
34225,114,2,10,19,28871,1.75,0.0,0.91,33.25,17.29,0.2375
34226,114,3,10,20,25624,1.73,0.0,0.88,34.6,17.6,0.25
34227,114,4,10,27,27456,1.76,0.0,0.92,47.52,24.84,0.3375
34228,114,5,10,14,26978,1.75,0.0,0.91,24.5,12.74,0.175
34229,114,6,10,21,28203,1.76,0.0,0.92,36.96,19.32,0.2625
34230,114,7,10,35,27264,1.75,0.0,0.9,61.25,31.5,0.4375
34231,114,8,10,23,27621,1.75,0.0,0.9,40.25,20.7,0.2875
34232,114,9,10,17,30147,1.74,0.0,0.89,29.58,15.13,0.2125
34233,114,10,10,17,30147,1.74,0.0,0.89,29.58,15.13,0.2125
34234,114,11,10,24,25527,1.69,0.0,0.89,40.56,21.36,0.3
34235,114,12,10,13,26946,1.69,0.0,0.92,21.97,11.96,0.1625
34236,114,13,10,16,26825,1.69,0.0,0.91,27.04,14.56,0.2
34237,114,14,10,33,29368,1.69,0.0,0.89,55.769999999999996,29.37,0.4125
34238,114,15,10,24,27083,1.69,0.0,0.91,40.56,21.84,0.3
34239,114,16,10,21,28223,1.69,0.0,0.83,35.49,17.43,0.2625
34240,114,17,10,21,28223,1.69,0.0,0.83,35.49,17.43,0.2625
34241,114,18,10,24,26340,1.69,0.0,0.86,40.56,20.64,0.3
34242,114,19,10,16,28702,1.69,0.0,0.89,27.04,14.24,0.2
34243,114,20,10,26,27769,1.69,0.0,0.89,43.94,23.14,0.325
34244,114,21,10,26,35891,1.69,0.0,0.92,43.94,23.92,0.325
34245,114,22,10,16,26483,1.69,0.0,0.92,27.04,14.72,0.2
34246,114,23,10,9,26302,1.69,0.0,0.92,15.209999999999999,8.280000000000001,0.1125
34247,114,24,10,19,26456,1.69,0.0,0.92,32.11,17.48,0.2375
34248,114,25,10,15,26193,1.69,0.0,0.92,25.349999999999998,13.8,0.1875
34249,114,26,10,10,26766,2.78,0.0,0.92,27.799999999999997,9.200000000000001,0.125
34250,114,27,10,12,20807,2.78,0.0,0.92,33.36,11.040000000000001,0.15
34251,114,28,10,20,25854,1.69,1.0,0.92,33.8,18.400000000000002,0.25
34252,114,29,10,11,26178,1.89,0.0,0.92,20.79,10.120000000000001,0.1375
34253,114,30,10,8,28854,1.89,1.0,0.92,15.12,7.36,0.1
34254,114,31,10,9,24598,2.78,1.0,0.92,25.02,8.280000000000001,0.1125
34255,114,32,10,9,24877,2.78,0.0,0.92,25.02,8.280000000000001,0.1125
34256,114,33,10,1,25874,2.78,0.0,0.92,2.78,0.92,0.0125
34257,114,34,10,3,27026,2.78,0.0,0.92,8.34,2.7600000000000002,0.0375
34258,114,35,10,5,25429,2.78,0.0,0.92,13.899999999999999,4.6000000000000005,0.0625
34259,114,36,10,6,25496,1.99,0.0,0.92,11.94,5.5200000000000005,0.075
34260,114,37,10,4,25746,1.99,0.0,0.92,7.96,3.68,0.05
34261,114,38,10,9,26516,1.99,0.0,0.92,17.91,8.280000000000001,0.1125
34262,114,39,10,9,20963,1.99,0.0,0.92,17.91,8.280000000000001,0.1125
34263,114,40,10,6,24338,1.99,0.0,0.92,11.94,5.5200000000000005,0.075
34264,114,41,10,15,34273,1.99,0.0,0.92,29.85,13.8,0.1875
34265,114,42,10,8,23807,1.99,1.0,0.92,15.92,7.36,0.1
34266,114,43,10,16,29165,1.99,1.0,0.92,31.84,14.72,0.2
34267,114,44,10,12,27495,1.99,0.0,0.92,23.88,11.040000000000001,0.15
34268,114,45,10,11,28722,1.69,0.0,0.92,18.59,10.120000000000001,0.1375
34269,114,46,10,8,29351,1.69,0.0,0.92,13.52,7.36,0.1
34270,114,47,10,8,29351,1.69,0.0,0.92,13.52,7.36,0.1
34271,114,48,10,7,29519,1.69,1.0,0.92,11.83,6.44,0.0875
34272,114,1,11,1,28271,4.49,0.0,1.92,4.49,1.92,0.0125
34273,114,2,11,1,28871,4.49,0.0,1.92,4.49,1.92,0.0125
34274,114,3,11,1,25624,4.49,0.0,1.92,4.49,1.92,0.0125
34275,114,4,11,1,27456,4.49,0.0,1.92,4.49,1.92,0.0125
34276,114,5,11,1,26978,4.49,0.0,1.92,4.49,1.92,0.0125
34277,114,6,11,1,28203,4.49,0.0,1.92,4.49,1.92,0.0125
34278,114,7,11,1,27264,4.49,0.0,1.92,4.49,1.92,0.0125
34279,114,8,11,1,27621,4.49,0.0,1.92,4.49,1.92,0.0125
34280,114,9,11,1,30147,4.49,0.0,1.92,4.49,1.92,0.0125
34281,114,10,11,1,30147,4.49,0.0,1.92,4.49,1.92,0.0125
34282,114,11,11,3,25527,5.09,0.0,2.02,15.27,6.0600000000000005,0.0375
34283,114,12,11,3,26946,5.22,0.0,2.07,15.66,6.209999999999999,0.0375
34284,114,13,11,1,26825,4.49,0.0,1.92,4.49,1.92,0.0125
34285,114,14,11,6,29368,5.16,0.0,2.05,30.96,12.299999999999999,0.075
34286,114,15,11,6,27083,5.09,0.0,2.02,30.54,12.120000000000001,0.075
34287,114,16,11,2,28223,5.09,0.0,2.02,10.18,4.04,0.025
34288,114,17,11,2,28223,5.09,0.0,2.02,10.18,4.04,0.025
34289,114,18,11,3,26340,5.22,0.0,2.07,15.66,6.209999999999999,0.0375
34290,114,19,11,3,28702,4.79,0.0,2.02,14.370000000000001,6.0600000000000005,0.0375
34291,114,20,11,2,27769,4.59,0.0,2.18,9.18,4.36,0.025
34292,114,21,11,8,35891,4.67,0.0,2.12,37.36,16.96,0.1
34293,114,22,11,6,26483,4.66,0.0,2.13,27.96,12.78,0.075
34294,114,23,11,7,26302,4.68,0.0,2.11,32.76,14.77,0.0875
34295,114,24,11,6,26456,4.69,0.0,2.1,28.14,12.600000000000001,0.075
34296,114,25,11,16,26193,4.72,0.0,2.08,75.52,33.28,0.2
34297,114,26,11,14,26766,3.99,0.14,2.15,55.86,30.099999999999998,0.175
34298,114,27,11,12,20807,3.99,1.0,2.11,47.88,25.32,0.15
34299,114,28,11,19,25854,3.65,0.16,1.74,69.35,33.06,0.2375
34300,114,29,11,17,26178,4.07,0.41,1.73,69.19,29.41,0.2125
34301,114,30,11,7,28854,4.65,1.0,2.13,32.550000000000004,14.91,0.0875
34302,114,31,11,14,24598,4.06,0.0,1.7,56.839999999999996,23.8,0.175
34303,114,32,11,20,24877,4.08,0.0,1.75,81.6,35.0,0.25
